,y_pred,y_test
92,1999.8325719230754,1971
93,2001.8258241846781,1971
94,2003.9311981935698,1971
95,2008.1598825505964,1971
96,1993.7414467757321,1971
97,2004.5960493298157,1973
98,2003.0105000491913,1973
99,2000.6778122601947,1973
100,1994.6819108706334,1973
101,2000.8258377245563,1973
102,2004.579258344991,1983
103,2004.8023258986382,1983
104,2002.3762171468243,1983
105,2001.6459704536455,1983
106,1998.9011430609269,1983
107,2009.8070346866216,1983
108,2002.5771482336681,1983
109,2000.3683496866486,1983
110,1997.8325732361318,1983
111,2003.2705641889827,2009
112,2014.367435463977,2009
113,2013.639375980167,2009
114,2012.339927051126,2009
115,2000.7159548397206,2009
116,2005.4835288882923,2010
117,1995.2158853721678,2008
118,2008.7989124857932,2008
119,2007.939525699678,2008
120,2004.9389206555734,2008
121,2003.6416058557597,2008
122,2003.1304252435605,2008
123,2006.2483934333081,2008
124,2002.414070619767,2008
125,2005.7525973557422,2008
126,2008.5899127270402,2008
127,2003.4790308500003,2008
128,2009.0006356108388,2008
129,2010.4983564438355,2008
130,2009.2203473531777,2008
131,1998.7196034679082,2008
132,1995.4699658283573,2008
133,2006.90480844325,2008
134,2007.5549546294224,2008
135,1989.520128115205,2001
136,1995.660791727117,2008
137,1984.4221699425932,2003
138,1985.4759042050982,2003
139,2001.3635532058286,2003
140,1995.5345085925442,2003
141,2000.498767431385,2003
142,2013.4480443647042,2003
143,2011.1292241096755,2003
144,2002.117132540262,2003
145,1997.399100358523,2003
146,2003.4964390371188,2003
147,2004.953185297914,2006
148,2002.6588735972005,2004
149,1978.1380318772651,2004
150,1990.0526884704052,2004
151,2007.3718532493533,2004
152,1993.2856876535836,2004
153,1979.436025733366,2004
154,1986.6067224310234,2004
155,1992.3922200188074,2004
156,2002.0969203654633,2004
157,1990.3493377804318,2004
158,1991.3750807543556,2006
159,2007.5792851447857,2006
160,2007.4205732943728,2006
161,1995.6200768928009,2006
162,2003.737938013052,2006
163,1996.5574336244858,2006
164,2002.7456494030157,2006
165,1987.3069796620675,2006
166,1994.1681815430725,2008
167,2010.7363322579793,2008
168,2004.6510362455765,2008
169,2032.3120898168308,2008
170,2003.7693710125104,2008
171,2000.0313274376579,2008
172,1997.5345884709764,2008
173,1999.5243607050652,2008
174,1993.3073943460647,2008
175,1984.8632938067265,2008
176,2002.019427789332,1985
177,2002.3106987560384,1988
178,2007.2332321792524,1989
179,2001.2385106943168,1989
180,2005.1221743012975,1989
181,2002.0701462034197,1989
182,1997.7405699979133,1989
183,1996.6585151749248,1989
184,1995.7251512851449,1993
185,2004.184521168973,1985
186,2001.7699515910904,1987
187,1997.7423111422024,2004
188,2012.2625561570906,2004
189,2004.8526014532406,1999
190,1991.361238245334,1993
191,1992.6406252144332,2004
192,2003.6222175767157,1991
193,2001.5161904156764,1987
194,2002.3590794898244,1987
195,2000.813746466806,1987
196,1996.8904745313175,2001
197,2003.6738217316943,2001
198,1999.199401905181,2001
199,2001.8116627261352,1979
200,2005.8736141347192,1980
201,2007.4818186809582,1980
202,1999.7345534048893,2001
203,1999.6760587757565,2001
204,2002.1365474016573,1979
205,2002.0713847417499,1980
206,2002.1343046869963,2000
207,2005.8924332854401,1980
208,2004.5678969142728,1980
209,2005.1875898201524,1980
210,2002.3144800600373,2001
211,2003.8623067099097,2000
212,2000.4251333754705,2001
213,2001.607370914211,1979
214,2002.0164229735565,2000
215,2001.8704602834398,1980
216,2000.102443751352,2000
217,2007.3082640965151,1980
218,2003.903379468235,1980
219,1999.771769618884,1979
220,1999.2902367387776,1980
221,1990.9929932511704,1999
222,2000.429183222771,1989
223,2005.5198399902372,1986
224,2006.053002134735,1986
225,2002.9253637457425,1986
226,2005.4985219122007,1986
227,2002.0814617232413,1986
228,2000.2896344215715,1986
229,2004.835068029354,1986
230,2004.6856787763802,1986
231,2004.597932794435,1986
232,2006.2195879748365,1986
233,1998.9033858214348,1986
234,1998.7750892283054,1986
235,2005.6473971855112,1986
236,2003.6675046748721,1986
237,1996.2073843135956,1970
238,1995.2988245870577,1970
239,1996.0260533542605,1970
240,2005.7889387893774,1970
241,2001.3629748294559,1970
242,1998.333781936914,1970
243,1993.0387362863162,1970
244,1989.9014186707836,1970
245,1994.7580572357474,1970
246,1998.5989950577648,1970
247,1996.7792136844464,1970
248,1993.393759823961,1970
249,1995.1581273804986,1970
250,2006.4746996422414,1970
251,2000.7612053116418,1970
252,1998.9784857167226,1971
253,1997.3616328808603,1971
254,1995.576930028333,1971
255,2006.5164578415179,2007
256,2004.04053732807,2007
257,2009.9678330141346,2007
258,2002.952760205909,2007
259,1999.2907295120242,2007
260,2000.9267321030177,2007
261,2003.0400527874303,2007
262,2011.3394872879612,1958
263,1999.4230416768821,2005
264,2003.7154191068385,1958
265,2004.8562676213976,1992
266,2002.4028027922425,2006
267,1998.9969770414357,1993
268,1997.6510285516922,1992
269,2000.179978848259,1970
270,1992.7111538046904,1970
271,2002.1503733870027,1958
272,1997.8618259969846,2005
273,2004.8297278725202,1958
274,2005.4804214619976,1958
275,1995.7971075058326,1958
276,2001.095749202551,1958
277,1994.3178855043786,1970
278,1994.1298852963062,1997
279,2001.9746774762475,1997
280,1996.366280861364,2005
281,2005.6708779505311,2009
282,1996.4864781043862,1992
283,1998.653424226024,1970
284,2001.9511927388799,1998
285,1999.8822447319058,1994
286,2003.5800491525931,2006
287,1998.6156219630768,2008
288,1993.3092002519757,1992
289,1990.6122075013097,1972
290,1985.3127614941968,1992
291,2002.8846689515306,1992
292,1988.8269912281135,2008
293,1996.7650041027716,1994
294,1995.5535060782793,2005
295,1990.1128140020414,1993
296,2003.5535180298104,1993
297,1996.9976331277094,1993
298,1999.19017371235,2000
299,1996.6928265877443,1991
300,2004.8379887215685,1997
301,1996.655515411255,1991
302,1997.141944635309,1978
303,2005.0174286256017,1992
304,2004.8718642547356,1995
305,1998.106329541091,1972
306,2003.6820515714921,1995
307,2000.5493857638442,1991
308,2000.2844510538775,1987
309,1991.4808337259415,1987
310,1996.4822941002271,1968
311,2000.37017876664,2003
312,1996.6924966750853,1962
313,2002.7516368887082,1995
314,1999.4101050563447,1995
315,2004.1308056226646,1995
316,2000.113196992817,1995
317,2000.0965142241475,1958
318,1996.8307118001082,1980
319,2001.3820937337532,1980
320,1999.4717251306615,2005
321,2003.2440503675211,2005
322,2003.606372484284,2005
323,2004.0554618849349,2005
324,2005.2996022285065,2005
325,2002.5373110418666,2005
326,2000.3400776673172,2005
327,2003.1500497212428,2005
328,2004.6808649150544,2005
329,1998.4079795584476,2005
330,2002.810091935408,1981
331,2002.0032691812785,2005
332,2003.316792687783,2005
333,2003.0502378153208,1981
334,2003.8558605573123,2005
335,2003.6486284701134,1981
336,2005.8920695949687,2005
337,2000.463217436734,2003
338,2017.4032426405481,2003
339,2005.9449733489073,2003
340,2009.0542733333643,2003
341,1996.669723281061,2003
342,1992.4744464682492,2003
343,2007.3459803174503,2003
344,1990.0317973256133,2003
345,2000.651791425618,2002
346,1993.5977184624282,2003
347,2007.2595898199736,1987
348,2001.9317236943439,1987
349,1997.6470357245655,1987
350,2002.4095239404319,1987
351,2001.811162043677,2002
352,2002.3126555986937,1992
353,1995.925367653875,1997
354,2004.4943285428005,1997
355,2004.5164565825933,1997
356,1996.7051717817537,1997
357,2007.0176499416675,1997
358,2003.883599522043,1997
359,2002.4317666255877,1997
360,2002.196405603159,2004
361,2001.2056192172417,2004
362,2008.0647236510322,2004
363,2002.8613602906246,2004
364,2001.9054742072688,2004
365,1993.6635215143801,2004
366,2006.4459340470771,2004
367,1997.3177548205226,2004
368,1996.2022486315643,2004
369,2006.5282738000378,2004
370,2003.9190654448662,2004
371,1996.0074681651581,1997
372,2002.5039938657208,1992
373,2001.4885196056748,2007
374,2000.534917365704,2007
375,2000.5641931423916,2007
376,1994.5485348514078,2007
377,2004.5980461046113,2007
378,2007.4231676750787,2007
379,1999.290676906998,2007
380,2005.1385789452054,2006
381,2005.730784324226,2006
382,2004.9936813230483,2006
383,2005.0434999253955,2006
384,2008.5172100061338,2006
385,2008.3380130469773,2006
386,2006.3716721267754,2006
387,2006.8831036920474,2006
388,2003.408377251469,2006
389,2005.028006992623,2006
390,2006.748394520138,2006
391,2009.6429231686625,2008
392,2008.1157809192252,2008
393,2004.9763082660284,2008
394,2007.7820848940526,2008
395,2004.634287095054,2008
396,2007.4657603440112,2008
397,2011.1403545934331,2008
398,2003.519408339924,2008
399,2005.8825039909707,2008
400,2010.7517485346586,2008
401,1999.1762708847675,2008
402,2006.4680198461367,2008
403,2007.6233393489147,2008
404,2011.7611423271699,2008
405,2007.1201172000613,2008
406,2006.3938607790458,2010
407,2008.2773734453642,2010
408,2005.1398828406268,2010
409,2007.5164488278158,2010
410,2009.339665019908,2010
411,2009.2798735938911,2010
412,2008.2209852575886,2010
413,2007.685625075724,2010
414,2005.3639785735863,2010
415,2006.2912115609797,2010
416,2006.294265011724,2010
417,2003.381765448557,2006
418,2003.9496133507748,2005
419,2007.3682063711817,2006
420,2002.8961720949849,2006
421,2004.8841623098874,2006
422,2006.8307296162216,2006
423,2003.2608083615426,2006
424,2004.2823376201159,2006
425,2006.8725537592977,2006
426,2007.6227769936188,2006
427,2008.7761534339818,2006
428,2003.7037792130336,2006
429,1992.9640866270336,2005
430,1999.51998011547,2005
431,2005.992155965035,2005
432,2003.0208765494106,2006
433,2008.0690263605075,2006
434,2002.9761770252387,2006
435,2001.4686108838862,2006
436,2005.8951741918236,2006
437,2004.8943730422598,2006
438,2001.6220834765709,2006
439,2005.1433236464254,2006
440,2005.6294133009574,2006
441,2003.3431225104002,2006
442,1998.7012051696656,2006
443,2004.1184556879327,2004
444,1999.9729449182562,2006
445,2002.4322438962167,2006
446,2001.84407215125,2006
447,2005.109013274973,2005
448,2004.8416269977479,2004
449,2005.2111336149906,2005
450,1999.3157100818935,2004
451,2004.7870785319456,2004
452,2001.7893654311292,2004
453,2004.0383247206066,2004
454,2005.8906312341592,2005
455,2000.844848163932,2004
456,2010.3151068321142,2004
457,2001.6302061867982,2004
458,1994.3985642238067,2004
459,2006.685266002531,2004
460,1997.4976322140078,2004
461,1999.1731642746327,2004
462,2000.0036826124351,2004
463,1999.0619686376856,2004
464,2005.2901153733774,2004
465,2001.0801475040503,2004
466,1997.4261483204605,1995
467,2002.8461805862385,1994
468,2003.8338331056202,1993
469,2001.2767339604793,1994
470,2000.125223557371,1996
471,2002.6677550868826,1967
472,2005.9591318248208,2006
473,2007.316265081674,1967
474,2003.311310585117,2006
475,2003.3669180444579,2006
476,2005.8114599831936,1972
477,2000.2237364044051,2002
478,2004.3564218516897,1972
479,2000.2891713956978,2002
480,2006.6210819276157,1972
481,2003.721190413981,1972
482,2003.3902156811803,1972
483,1990.957304917618,1999
484,1997.3291772828895,2006
485,2002.2737176373207,2006
486,2002.0915880991743,2006
487,1997.3226735685562,2006
488,2001.218795052982,2006
489,2002.4102493732455,2006
490,1999.5537035350014,2006
491,1999.7495389263322,2004
492,1998.3078211877928,2006
493,1998.5840142741251,2006
494,2005.2582105076876,1972
495,2002.0676719018938,1972
496,1999.114353167087,1972
497,2004.9105352483411,1972
498,2002.5237505680454,1972
499,2001.7975380529588,1972
