,y_pred,y_test
352,0.2430516550767985,0.243
353,0.33930653050079584,0.341
354,0.4979767887482849,0.499
355,0.6808065490955366,0.682
356,0.8723117773064466,0.874
357,1.1959775989532955,1.198
358,1.7673182676569579,1.765
359,0.23980086720343619,0.24
360,0.19112003857473714,0.186
361,0.2423848130452717,0.243
362,0.33844804278175356,0.34
363,0.4967856027518749,0.498
364,0.6792239782487448,0.68
365,0.8708345325834752,0.873
366,1.1938173656262767,1.196
367,1.7654868660219323,1.762
368,0.2587603973417181,0.258
369,0.19708675306511636,0.192
370,0.24168023755067725,0.242
371,0.3375608000251862,0.339
372,0.49579583351488465,0.497
373,0.6777457271255656,0.679
374,0.8697140563479568,0.871
375,1.1923171926609493,1.194
376,1.763251442993791,1.76
377,0.2584691794342433,0.255
378,0.2014581658526322,0.198
379,0.2409537591816182,0.241
380,0.3365755692760217,0.338
381,0.4946844421157617,0.496
382,0.6762373234919332,0.677
383,0.8679811223787146,0.869
384,1.1909047304932088,1.192
385,1.7622449958759554,1.758
386,0.24071231121129055,0.236
387,0.20893360710323505,0.206
388,0.2402923340154539,0.241
389,0.33569545843095416,0.337
390,0.4937391785446288,0.495
391,0.674750727020258,0.676
392,0.8665018567333058,0.868
393,1.188662191555134,1.19
394,1.7604498735734773,1.756
395,0.21441756765671083,0.207
396,0.2112587874769669,0.209
397,0.23961881545724206,0.24
398,0.33482582399327465,0.337
399,0.4924470309527129,0.493
400,0.6733875247866197,0.674
401,0.8651367012288043,0.866
402,1.1871472946235213,1.188
403,1.7574595517701381,1.754
404,0.16270211381873878,0.158
405,0.2188424234106252,0.219
406,0.23888955944680124,0.239
407,0.33394760235267285,0.336
408,0.49136099605971095,0.492
409,0.6680469146444321,0.673
410,0.8637789697386253,0.865
411,1.1853065975873975,1.186
412,1.7560530978577624,1.752
413,0.11864893497585771,0.119
414,0.2206672511090837,0.222
415,0.23821831015575312,0.239
416,0.33315839117242674,0.335
417,0.4904901615121686,0.491
418,0.6666281022278724,0.672
419,0.861844068372003,0.863
420,1.1839559448914716,1.184
421,1.7540609921761974,1.75
422,0.09286134466227591,0.096
423,0.22411072179797098,0.226
424,0.2373972154179873,0.238
425,0.33218827825586295,0.334
426,0.4854373922097095,0.49
427,0.6652851002371041,0.67
428,0.860936883865399,0.861
429,1.1822368402847199,1.182
430,1.7517633229110128,1.748
431,0.09234392544606607,0.096
432,0.22337885956407177,0.226
433,0.23672893475254764,0.237
434,0.3313009490221721,0.333
435,0.48444573735030394,0.489
436,0.6636647724596605,0.669
437,0.8592857661486382,0.86
438,1.1800069433016913,1.18
439,1.7507929294014208,1.746
440,0.10036983213829798,0.103
441,0.22740380874968658,0.231
442,0.2360726309297836,0.237
443,0.33049188135169105,0.333
444,0.48344845855063845,0.488
445,0.6624810201770042,0.667
446,0.8575566926669111,0.858
447,1.1785681034187911,1.178
448,1.7491072543496942,1.744
449,0.12549427543019598,0.125
450,0.2285711133021031,0.233
451,0.2315240264309366,0.236
452,0.3297088480512602,0.332
453,0.48244681469910033,0.487
454,0.660759038747815,0.666
455,0.856472573203918,0.857
456,1.176667627634058,1.177
457,1.7463491083516616,1.742
458,0.1687816627401748,0.166
459,0.23241671476890247,0.238
460,0.23086843842950078,0.235
461,0.32883414152500157,0.331
462,0.48123997875554103,0.486
463,0.6596656421868108,0.664
464,0.8549922405184875,0.855
465,1.1751591951119211,1.175
466,1.744696998659752,1.739
467,0.23852368056798268,0.24
468,0.23854467420439018,0.246
469,0.2301651631631696,0.235
470,0.32791747697038565,0.33
471,0.4801153030161922,0.485
472,0.6581019004579147,0.663
473,0.8533243981978504,0.853
474,1.173401734215497,1.173
475,1.743127191249958,1.737
476,0.29769222690386843,0.302
477,0.24072546018027574,0.249
478,0.22955090070995054,0.234
479,0.3271003341855876,0.329
480,0.47923637587421664,0.484
481,0.6567504781398525,0.662
482,0.8517620840141629,0.852
483,1.1720017872627535,1.171
484,1.741354439840531,1.735
485,0.17886233852268463,0.171
486,0.24816942958540933,0.259
487,0.22888854692239713,0.233
488,0.3262780816255506,0.328
489,0.47813564097013117,0.483
490,0.6554031482177303,0.66
491,0.8506811902573563,0.85
492,1.170125784304062,1.169
493,1.7390299883473719,1.733
494,0.07323934544363864,0.078
495,0.2461368844479188,0.257
496,0.22824448738535041,0.233
497,0.3254123007772578,0.328
498,0.4770109230990309,0.481
499,0.6539699968170534,0.659
500,0.8489587659719535,0.849
501,1.1685290678938054,1.167
502,1.736968414440576,1.731
503,0.07315479665121116,0.078
504,0.24946785063183596,0.263
505,0.22743363478581968,0.232
506,0.3246907918237001,0.327
507,0.47616290031843245,0.48
508,0.6528818877994318,0.658
509,0.8478958066363733,0.847
510,1.1670286144269033,1.165
511,1.7361696478557656,1.729
512,0.08656318766272086,0.09
513,0.2487754992108986,0.263
514,0.22681012414015278,0.232
515,0.3237352740567765,0.326
516,0.47506199690207973,0.479
517,0.6514102969849147,0.656
518,0.8465236552199027,0.846
519,1.1649128074652977,1.163
520,1.73435981593925,1.727
521,0.12419199152625637,0.123
522,0.24862005632467854,0.263
523,0.2261165678963808,0.231
524,0.3229284588014347,0.325
525,0.4742139892503565,0.478
526,0.6502095888011175,0.655
527,0.8449629781018118,0.844
528,1.1632459241218664,1.161
529,1.7315339475247113,1.725
530,0.15907326915848796,0.156
531,0.2469633865113503,0.262
532,0.2254698700915243,0.23
533,0.32209239563378866,0.324
534,0.47313798358774295,0.477
535,0.6488829341322655,0.654
536,0.8436337629617856,0.843
537,1.1620622521908974,1.159
538,1.7302975738205155,1.723
539,0.1515586055424516,0.15
540,0.1533434354075467,0.151
541,0.24639352975681228,0.246
542,0.3434955457214859,0.345
543,0.5029025964983627,0.504
544,0.6877850362469891,0.688
545,0.8792823921768094,0.882
546,1.204078156862559,1.207
547,1.7758467402901241,1.774
548,0.2026891021388353,0.197
549,0.16554663697208283,0.162
550,0.2456489585525572,0.246
551,0.3426031083382728,0.344
552,0.5018554614500268,0.503
553,0.6863304015183835,0.687
554,0.8780342522343842,0.88
555,1.2025116082663785,1.205
556,1.774506385783347,1.772
557,0.21932249389979308,0.217
558,0.17972317735238175,0.175
559,0.244957725861374,0.245
560,0.34173929764588395,0.343
561,0.5007725836174108,0.502
562,0.6848709315050736,0.685
563,0.8762279279906755,0.878
564,1.2007829461262405,1.203
565,1.7723079595455964,1.769
566,0.18520828094127784,0.183
567,0.18311700103837336,0.178
568,0.24417457851237345,0.244
569,0.3408546186126904,0.342
570,0.499762926226049,0.501
571,0.6832249903585781,0.684
572,0.8746646548614769,0.877
573,1.198750098882411,1.201
574,1.7704615361021172,1.767
575,0.1963029270931267,0.194
576,0.18567812421921936,0.181
577,0.24352915643364503,0.244
578,0.33984533907628633,0.341
579,0.4984349423177583,0.5
580,0.6817761579437891,0.683
581,0.8735599913836654,0.875
582,1.196801837298295,1.199
583,1.7688159647493402,1.765
584,0.2107625396937598,0.208
585,0.1957021359314366,0.191
586,0.24284034689977574,0.243
587,0.3389311304778717,0.341
588,0.4973836433033201,0.499
589,0.6804517075379706,0.681
590,0.871715646612274,0.874
591,1.1951883890275234,1.197
592,1.766587610362668,1.763
593,0.22862730191074898,0.228
594,0.19770129381331203,0.193
595,0.24194364845969507,0.242
596,0.33806994750403896,0.34
597,0.4963510956971502,0.497
598,0.6788756137836993,0.68
599,0.8703571147233016,0.872
600,1.1936939771174124,1.195
601,1.7652059521501748,1.761
602,0.25154431305419167,0.252
603,0.2050444798554183,0.201
604,0.24127246316282824,0.242
605,0.3371318453301868,0.339
606,0.495288417768325,0.496
607,0.6774400225103123,0.678
608,0.8690976124518228,0.87
609,1.191973057091187,1.193
610,1.7629839857972376,1.759
611,0.25894910941365534,0.258
612,0.20523142608702205,0.201
613,0.24059469107594555,0.241
614,0.3362904560324962,0.338
615,0.49423494508473276,0.495
616,0.6759517139820481,0.677
617,0.8675464591825972,0.869
618,1.189856456911409,1.191
619,1.7607269511439654,1.757
620,0.24573055967781232,0.241
621,0.21809498897100466,0.217
622,0.23986444616302616,0.24
623,0.33526792378758796,0.337
624,0.4930002365794286,0.494
625,0.6742809886309009,0.675
626,0.8659023919946665,0.867
627,1.1883739068100472,1.189
628,1.7582832963832655,1.755
629,0.2164970495632017,0.21
630,0.21653396181536233,0.215
631,0.23918138591704863,0.24
632,0.3344794197518286,0.336
633,0.4920247895771446,0.493
634,0.6689853320690158,0.674
635,0.8645504058413549,0.866
636,1.1867400018030059,1.187
637,1.757133432105307,1.752
638,0.18273311993240426,0.177
639,0.22822418812499112,0.231
640,0.238494575316889,0.239
641,0.3336023823258123,0.335
642,0.4909018321127965,0.492
643,0.6677646184709833,0.672
644,0.8629634682938057,0.864
645,1.1848016551334295,1.185
646,1.755265795087281,1.75
647,0.13191724029915064,0.13
648,0.2290460282668254,0.232
649,0.2378621695148626,0.238
650,0.33280820450492743,0.335
651,0.485937386399691,0.491
652,0.666264001554737,0.671
653,0.8616101799494522,0.862
654,1.182994407366716,1.183
655,1.753599310061708,1.748
656,0.10839574850394906,0.109
657,0.23105920724005702,0.235
658,0.23712661553282843,0.238
659,0.3318876685178658,0.334
660,0.48500168590482917,0.49
661,0.664712160165897,0.67
662,0.8600630196539842,0.861
663,1.1812206546635304,1.182
664,1.7514214021322105,1.746
665,0.09033094910742534,0.095
666,0.23142893838572753,0.236
667,0.23633506236818835,0.237
668,0.3309705883945515,0.333
669,0.4840547775511612,0.489
670,0.663264501550048,0.668
671,0.8583935005205352,0.859
672,1.1796786459826152,1.18
673,1.7487376696887744,1.744
674,0.09831606523139147,0.101
675,0.23564495624023296,0.241
676,0.23566455630023064,0.236
677,0.3301385428617838,0.332
678,0.4827394242423506,0.487
679,0.6618698638732501,0.667
680,0.8572838247133969,0.858
681,1.1776864692349576,1.178
682,1.7474106246431131,1.742
683,0.10683779134806515,0.109
684,0.23524737647039173,0.241
685,0.23113959101891557,0.236
686,0.3293609200691925,0.331
687,0.4817158156043073,0.486
688,0.6603862639839011,0.665
689,0.8556412941947296,0.856
690,1.1760605723446618,1.176
691,1.745228715975904,1.74
692,0.13604236468401254,0.134
693,0.24258468442940462,0.251
694,0.23049559077217063,0.235
695,0.3285233052294081,0.33
696,0.4807153374098436,0.485
697,0.6590651712231241,0.664
698,0.8539963331234062,0.854
699,1.1745692421454408,1.174
700,1.7443103903139954,1.738
701,0.18905823335840255,0.187
702,0.24063692957471128,0.248
703,0.2298499411306456,0.234
704,0.3277042084838997,0.33
705,0.47967442907886415,0.484
706,0.6576431670171448,0.663
707,0.8527041784602312,0.853
708,1.1731407426488942,1.172
709,1.7414801245618392,1.736
710,0.2665998259452065,0.274
711,0.24571395195641954,0.256
712,0.22910727632026773,0.234
713,0.3267309607617743,0.329
714,0.47859879895971,0.483
715,0.6561974414383533,0.661
716,0.8512799280588024,0.851
717,1.1713929856315388,1.17
718,1.7400521276628182,1.734
719,0.26347630467005256,0.259
720,0.24641030410126774,0.257
721,0.22849116923684942,0.233
722,0.32587511278393677,0.328
723,0.4777701618245169,0.482
724,0.6550264265274173,0.66
725,0.8500840672352958,0.85
726,1.1692647354046828,1.168
727,1.737709508993607,1.732
728,0.10507701223230859,0.105
729,0.24930573738668693,0.262
730,0.22784329197987807,0.232
731,0.32506258937032273,0.327
732,0.4765701961941331,0.481
733,0.6534133665336048,0.658
734,0.8483474534475683,0.848
735,1.1677193220729598,1.166
736,1.7368312083329378,1.73
737,0.06332796315970435,0.069
738,0.24914947896911843,0.262
739,0.22720253881734176,0.232
740,0.32425610325934984,0.326
741,0.4755459866764007,0.48
742,0.6521084566831907,0.657
743,0.8469150727675319,0.847
744,1.1663031935078894,1.164
745,1.7350306416632246,1.728
746,0.07543026863183933,0.08
747,0.24897237091627344,0.263
748,0.22641155718959816,0.231
749,0.3234725039666553,0.326
750,0.4746159824741585,0.479
751,0.6508476608252214,0.656
752,0.8458530494140808,0.845
753,1.1644631167675568,1.162
754,1.7325582441306362,1.726
755,0.09742510219191258,0.099
756,0.2477334986260975,0.262
757,0.22576608843269108,0.231
758,0.3225321547457307,0.325
759,0.47352837990892516,0.478
760,0.6497619819765079,0.654
761,0.8445834523779245,0.843
762,1.1630043722844015,1.161
763,1.730480404693863,1.724
764,0.14028614877855827,0.138
765,0.2458748045708894,0.261
766,0.22512885667743787,0.23
767,0.32170646445321815,0.324
768,0.47267335827420287,0.477
769,0.6482366948788696,0.653
770,0.8428654664421928,0.842
771,1.161063413439747,1.159
772,1.7295626195326155,1.722
773,0.16371152683525225,0.161
774,0.16527627014644808,0.162
775,0.2459694416982663,0.246
776,0.3430662609436348,0.344
777,0.5024978164053915,0.504
778,0.6872455675473403,0.688
779,0.8788404758937498,0.881
780,1.203543131435618,1.206
781,1.7752135249109133,1.772
782,0.16143924601785264,0.159
783,0.17072541917775275,0.167
784,0.24527841505233616,0.245
785,0.34223989555320267,0.344
786,0.501502330489503,0.503
787,0.6859459285046994,0.686
788,0.8772868812950072,0.879
789,1.201341055651351,1.204
790,1.7736275996399515,1.77
791,0.20458644111671243,0.199
792,0.1807741965348777,0.176
793,0.24451558058466372,0.245
794,0.34135438279720276,0.343
795,0.5001978329826273,0.501
796,0.6843464173303984,0.685
797,0.8757851975853761,0.878
798,1.2001081151722683,1.202
799,1.7718214185536783,1.768
800,0.21725983089040102,0.215
801,0.18561980329822103,0.18
802,0.2438329320018966,0.244
803,0.3404810157979343,0.342
804,0.49906556112088274,0.5
805,0.6827024687445526,0.684
806,0.8743501162411011,0.876
807,1.1982595879061644,1.2
808,1.770091087807936,1.766
809,0.190434935028571,0.188
810,0.20108577172473185,0.197
811,0.24315700848735466,0.243
812,0.3395584116903845,0.341
813,0.4980987227124942,0.499
814,0.6810978096375082,0.682
815,0.8727966273095731,0.875
816,1.1960931373784558,1.198
817,1.7670436195317831,1.764
818,0.19655455990905057,0.194
819,0.19529012407212232,0.19
820,0.24240534251106638,0.243
821,0.3385600741138992,0.34
822,0.49684662741952845,0.498
823,0.6798974885035807,0.681
824,0.8713578106561641,0.873
825,1.1948448841336492,1.196
826,1.7655182083580783,1.762
827,0.21626869949156746,0.214
828,0.20515330512284113,0.201
829,0.2415789872234646,0.242
830,0.3376972380484904,0.339
831,0.49574403509135645,0.497
832,0.6782647424910373,0.679
833,0.8696501188622199,0.871
834,1.1926515043472221,1.194
835,1.7641875239872598,1.759
836,0.23023271150458657,0.23
837,0.20542232644133773,0.202
838,0.24091828209449484,0.241
839,0.33683607593120857,0.338
840,0.4947064879979124,0.496
841,0.6768606995653317,0.678
842,0.868062441765127,0.87
843,1.191256697954344,1.192
844,1.7622436732351001,1.757
845,0.25373031308290894,0.253
846,0.21806129866035073,0.217
847,0.24018765105022588,0.241
848,0.33596725702483177,0.338
849,0.49364384165838304,0.495
850,0.6753835175199363,0.676
851,0.8667651806933572,0.868
852,1.189168280900906,1.19
853,1.7592189138911423,1.755
854,0.25564434028888283,0.253
855,0.21939330540874757,0.219
856,0.23951220002658835,0.24
857,0.33504308619965895,0.337
858,0.4924633990341445,0.494
859,0.6700643677729776,0.675
860,0.8653570359240639,0.866
861,1.1874952388802813,1.188
862,1.7583151156592616,1.753
863,0.24201747540267005,0.237
864,0.22138239761963896,0.222
865,0.23881666579656735,0.239
866,0.33413115782066316,0.336
867,0.491451543818475,0.493
868,0.6684923910112841,0.673
869,0.8635925583679145,0.865
870,1.1860282558589812,1.187
871,1.7554044454784183,1.751
872,0.20635166915300296,0.2
873,0.22731217681873694,0.23
874,0.23811183995551888,0.239
875,0.3332631305222997,0.335
876,0.4865830221672942,0.491
877,0.6672944690562561,0.672
878,0.8622476519979743,0.863
879,1.1840394677562545,1.185
880,1.7538700690081552,1.749
881,0.15363485334331295,0.15
882,0.2352331134694079,0.24
883,0.23742677311675853,0.238
884,0.3324364166479825,0.334
885,0.48544167846321584,0.49
886,0.6659490734971338,0.671
887,0.8607108979432343,0.862
888,1.182311374710087,1.183
889,1.7527332457034133,1.747
890,0.12759397731835764,0.126
891,0.23885041762932713,0.245
892,0.23675019832911448,0.237
893,0.3315672621809307,0.333
894,0.4843715614941242,0.489
895,0.6641472209648096,0.669
896,0.8594177923703954,0.86
897,1.1809558036689776,1.181
898,1.7497494852701156,1.745
899,0.09482572763457586,0.098
900,0.23521939852940843,0.241
901,0.23611919429433925,0.237
902,0.3307562671160271,0.333
903,0.483361744501543,0.488
904,0.6628283434300117,0.668
905,0.8579769461422027,0.858
906,1.1789588598776775,1.179
907,1.7479901272193532,1.743
908,0.09115568051114442,0.095
909,0.24120216618330526,0.249
910,0.23140836342268267,0.236
911,0.3297739116441405,0.332
912,0.48231730127390327,0.487
913,0.6614200981744487,0.666
914,0.8562677295833425,0.857
915,1.177264763630838,1.177
916,1.7469736772157207,1.741
917,0.10326805399484296,0.105
918,0.24136328527402617,0.249
919,0.23075957026492921,0.235
920,0.3289467030522022,0.331
921,0.48118170097206936,0.486
922,0.6598801357531865,0.665
923,0.8547905837801191,0.855
924,1.1755858515389999,1.175
925,1.7451252932096506,1.739
926,0.11779716556227937,0.118
927,0.24695704123993423,0.257
928,0.2301020637035669,0.235
929,0.3281425087131127,0.33
930,0.4802794853131931,0.485
931,0.6587620403281362,0.663
932,0.8535817426420129,0.854
933,1.1737537140857195,1.173
934,1.7426670405521556,1.736
935,0.14173670499537616,0.14
936,0.2448301958750636,0.254
